,participant,question,choice,task,reward,trial,tier
20909,721,absAssess0,14,0,0,0,0.0
20910,721,relAssess0,68,0,0,1,0.0
20911,721,diffOther0,6,0,0,2,0.0
20912,721,diffSelf0,6,0,0,3,0.0
20913,721,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
20914,721,Q2,man and had found,0,0,5,0.0
20915,721,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
20916,721,Q4,it difficult to choose,0,0,7,0.0
20917,721,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
20918,721,Q6,are native,0,0,9,0.0
20919,721,Q7,"than studying for a long, continuous period.",0,0,10,0.0
20920,721,Q8,Crime and Punishment exhibits,0,0,11,0.0
20921,721,Q9,feelings,0,0,12,0.0
20922,721,Q10,and finally succeeded,0,0,13,0.0
20923,721,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
20924,721,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
20925,721,Q13,he was designated by the city council,0,0,16,0.0
20926,721,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
20927,721,Q15,If the room would have been brighter,0,0,18,0.0
20928,721,Q16,two students because they used notes anyway.,0,0,19,0.0
20929,721,Q17,through which gas is exchanged,0,0,20,0.0
20930,721,Q18,who tends to resist any attempt to,0,0,21,0.0
20931,721,Q19,The amount of water in living cells varies,0,0,22,0.0
20932,721,Q20,The belief of ancient scientists was,0,0,23,0.0
20933,721,score,11,0,0,24,0.0
20934,721,absAssess1,15,0,0,25,0.0
20935,721,relAssess1,65,0,0,26,0.0
20936,721,diffOther1,5,0,0,27,0.0
20937,721,diffSelf1,5,0,0,28,0.0
20938,722,absAssess0,15,0,0,0,0.0
20939,722,relAssess0,71,0,0,1,0.0
20940,722,diffOther0,2,0,0,2,0.0
20941,722,diffSelf0,2,0,0,3,0.0
20942,722,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
20943,722,Q2,man and there he was able to find,0,0,5,0.0
20944,722,Q3,"poetry, and other arts, is",0,0,6,0.0
20945,722,Q4,it difficult to choose,0,0,7,0.0
20946,722,Q5,accepting one's own decisions responsibly.,0,0,8,0.0
20947,722,Q6,is native to shores,0,0,9,0.0
20948,722,Q7,than a long period of continuous study.,0,0,10,0.0
20949,722,Q8,Crime and Punishment exhibits,0,0,11,0.0
20950,722,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
20951,722,Q10,and finally succeeded,0,0,13,0.0
20952,722,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
20953,722,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
20954,722,Q13,the city council designated him,0,0,16,0.0
20955,722,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
20956,722,Q15,If the room would have been brighter,0,0,18,0.0
20957,722,Q16,two students because they used notes anyway.,0,0,19,0.0
20958,722,Q17,through which exchange of gas occurs,0,0,20,0.0
20959,722,Q18,who tends to resist any attempt at,0,0,21,0.0
20960,722,Q19,The amount of water in living cells varies,0,0,22,0.0
20961,722,Q20,The ancient belief of scientists was,0,0,23,0.0
20962,722,score,6,0,0,24,0.0
20963,722,absAssess1,9,0,0,25,0.0
20964,722,relAssess1,30,0,0,26,0.0
20965,722,diffOther1,5,0,0,27,0.0
20966,722,diffSelf1,6,0,0,28,0.0
20967,723,absAssess0,18,0,0,0,0.0
20968,723,relAssess0,84,0,0,1,0.0
20969,723,diffOther0,2,0,0,2,0.0
20970,723,diffSelf0,2,0,0,3,0.0
20971,723,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
20972,723,Q2,man and found,0,0,5,0.0
20973,723,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
20974,723,Q4,it difficult in making the choice of,0,0,7,0.0
20975,723,Q5,accepting one's own decisions responsibly.,0,0,8,0.0
20976,723,Q6,are native to shores,0,0,9,0.0
20977,723,Q7,than a long period of continuous study.,0,0,10,0.0
20978,723,Q8,Crime and Punishment exhibits,0,0,11,0.0
20979,723,Q9,feelings portrayed by Spaniards,0,0,12,0.0
20980,723,Q10,and finally succeeded,0,0,13,0.0
20981,723,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
20982,723,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
20983,723,Q13,he was designated by the city council,0,0,16,0.0
20984,723,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
20985,723,Q15,If the room was brighter,0,0,18,0.0
20986,723,Q16,two students because of them using notes.,0,0,19,0.0
20987,723,Q17,through which gas is exchanged,0,0,20,0.0
20988,723,Q18,who tends to resist any attempt at,0,0,21,0.0
20989,723,Q19,The amount of water in living cells vary,0,0,22,0.0
20990,723,Q20,The ancient scientists beliefs were,0,0,23,0.0
20991,723,score,6,0,0,24,0.0
20992,723,absAssess1,19,0,0,25,0.0
20993,723,relAssess1,86,0,0,26,0.0
20994,723,diffOther1,6,0,0,27,0.0
20995,723,diffSelf1,3,0,0,28,0.0
20996,724,absAssess0,20,0,0,0,0.0
20997,724,relAssess0,80,0,0,1,0.0
20998,724,diffOther0,1,0,0,2,0.0
20999,724,diffSelf0,1,0,0,3,0.0
21000,724,Q1,mastery of the printed form of language is expected of him or her.,0,0,4,0.0
21001,724,Q2,man and had found,0,0,5,0.0
21002,724,Q3,poetry along with all the other arts is,0,0,6,0.0
21003,724,Q4,choosing difficult when selecting,0,0,7,0.0
21004,724,Q5,to make one's own decisions.,0,0,8,0.0
21005,724,Q6,is native to most shores,0,0,9,0.0
21006,724,Q7,"than a long, continuous period of study.",0,0,10,0.0
21007,724,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21008,724,Q9,feelings,0,0,12,0.0
21009,724,Q10,that finally was successful,0,0,13,0.0
21010,724,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21011,724,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
21012,724,Q13,he designated the city council,0,0,16,0.0
21013,724,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21014,724,Q15,If the room would have been brighter,0,0,18,0.0
21015,724,Q16,two students because of their notes.,0,0,19,0.0
21016,724,Q17,through which exchange of gases occurs,0,0,20,0.0
21017,724,Q18,whose tendency to resist any attempt at,0,0,21,0.0
21018,724,Q19,The amount of water in living cells vary,0,0,22,0.0
21019,724,Q20,The belief of ancient scientists was,0,0,23,0.0
21020,724,score,5,0,0,24,0.0
21021,724,absAssess1,13,0,0,25,0.0
21022,724,relAssess1,53,0,0,26,0.0
21023,724,diffOther1,4,0,0,27,0.0
21024,724,diffSelf1,5,0,0,28,0.0
21025,725,absAssess0,13,0,0,0,1.0
21026,725,relAssess0,55,0,0,1,1.0
21027,725,diffOther0,5,0,0,2,1.0
21028,725,diffSelf0,4,0,0,3,1.0
21029,725,Q1,he or she is expected to master the printed form of language.,0,0,4,1.0
21030,725,Q2,man and found,0,0,5,1.0
21031,725,Q3,poetry and art are,0,0,6,1.0
21032,725,Q4,it difficult to choose,0,0,7,1.0
21033,725,Q5,accepting responsibility for one's own decisions.,0,0,8,1.0
21034,725,Q6,is native to shores,0,0,9,1.0
21035,725,Q7,than a long period of continuous study.,0,0,10,1.0
21036,725,Q8,Crime and Punishment exhibits,0,0,11,1.0
21037,725,Q9,portrays the feelings of many Spaniards,0,0,12,1.0
21038,725,Q10,and finally succeeded,0,0,13,1.0
21039,725,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,1.0
21040,725,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,1.0
21041,725,Q13,the city council designated him,0,0,16,1.0
21042,725,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,1.0
21043,725,Q15,If the room was brighter,0,0,18,1.0
21044,725,Q16,two students because they used notes anyway.,0,0,19,1.0
21045,725,Q17,through which gas is exchanged,0,0,20,1.0
21046,725,Q18,who tends to resist any attempt at,0,0,21,1.0
21047,725,Q19,The amount of water in living cells varies,0,0,22,1.0
21048,725,Q20,The belief of ancient scientists was,0,0,23,1.0
21049,725,score,8,0,0,24,1.0
21050,725,absAssess1,13,0,0,25,1.0
21051,725,relAssess1,52,0,0,26,1.0
21052,725,diffOther1,5,0,0,27,1.0
21053,725,diffSelf1,7,0,0,28,1.0
21054,726,absAssess0,20,0,0,0,0.0
21055,726,relAssess0,90,0,0,1,0.0
21056,726,diffOther0,5,0,0,2,0.0
21057,726,diffSelf0,2,0,0,3,0.0
21058,726,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
21059,726,Q2,man and found,0,0,5,0.0
21060,726,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
21061,726,Q4,it difficult to choose,0,0,7,0.0
21062,726,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
21063,726,Q6,are native,0,0,9,0.0
21064,726,Q7,"than a period of long, continuous study.",0,0,10,0.0
21065,726,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21066,726,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
21067,726,Q10,and finally succeeded,0,0,13,0.0
21068,726,Q11,had lain on the hay beside it's mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21069,726,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
21070,726,Q13,he was designated by the city council,0,0,16,0.0
21071,726,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21072,726,Q15,If the room had been brighter,0,0,18,0.0
21073,726,Q16,two students because they used notes anyway.,0,0,19,0.0
21074,726,Q17,through which gas is exchanged,0,0,20,0.0
21075,726,Q18,who tends to resist any attempt at,0,0,21,0.0
21076,726,Q19,The amount of water in living cells varies,0,0,22,0.0
21077,726,Q20,The ancient scientists beliefs were,0,0,23,0.0
21078,726,score,10,0,0,24,0.0
21079,726,absAssess1,20,0,0,25,0.0
21080,726,relAssess1,85,0,0,26,0.0
21081,726,diffOther1,8,0,0,27,0.0
21082,726,diffSelf1,6,0,0,28,0.0
21083,727,absAssess0,13,0,0,0,0.0
21084,727,relAssess0,65,0,0,1,0.0
21085,727,diffOther0,4,0,0,2,0.0
21086,727,diffSelf0,4,0,0,3,0.0
21087,727,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
21088,727,Q2,man and found,0,0,5,0.0
21089,727,Q3,poetry and art are,0,0,6,0.0
21090,727,Q4,it difficult to choose,0,0,7,0.0
21091,727,Q5,to accept responsibility for one's own decisions.,0,0,8,0.0
21092,727,Q6,are native to shores,0,0,9,0.0
21093,727,Q7,"than studying for a long, continuous period.",0,0,10,0.0
21094,727,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21095,727,Q9,portrayal of the feelings of many Spaniards,0,0,12,0.0
21096,727,Q10,and finally succeeded,0,0,13,0.0
21097,727,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21098,727,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,0.0
21099,727,Q13,he was designated by the city council,0,0,16,0.0
21100,727,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21101,727,Q15,If the room had been brighter,0,0,18,0.0
21102,727,Q16,two students due to the use of their notes.,0,0,19,0.0
21103,727,Q17,through which gas is exchanged,0,0,20,0.0
21104,727,Q18,who tend to resist any attempt at,0,0,21,0.0
21105,727,Q19,The amount of water in living cells varies,0,0,22,0.0
21106,727,Q20,The ancient scientists believe,0,0,23,0.0
21107,727,score,13,0,0,24,0.0
21108,727,absAssess1,13,0,0,25,0.0
21109,727,relAssess1,65,0,0,26,0.0
21110,727,diffOther1,3,0,0,27,0.0
21111,727,diffSelf1,3,0,0,28,0.0
21112,728,absAssess0,14,0,0,0,0.0
21113,728,relAssess0,65,0,0,1,0.0
21114,728,diffOther0,2,0,0,2,0.0
21115,728,diffSelf0,2,0,0,3,0.0
21116,728,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
21117,728,Q2,man and found,0,0,5,0.0
21118,728,Q3,"poetry, along with all the other arts, are",0,0,6,0.0
21119,728,Q4,it difficult to choose,0,0,7,0.0
21120,728,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
21121,728,Q6,are native to shores,0,0,9,0.0
21122,728,Q7,"than studying for a long, continuous period.",0,0,10,0.0
21123,728,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21124,728,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
21125,728,Q10,and finally succeeded,0,0,13,0.0
21126,728,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21127,728,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
21128,728,Q13,he was designated by the city council,0,0,16,0.0
21129,728,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21130,728,Q15,If the room would have been brighter,0,0,18,0.0
21131,728,Q16,two students because they used notes anyway.,0,0,19,0.0
21132,728,Q17,through which exchange of gases occurs,0,0,20,0.0
21133,728,Q18,who tends to resist any attempt at,0,0,21,0.0
21134,728,Q19,The amounts of water varies in living cells,0,0,22,0.0
21135,728,Q20,The belief of ancient scientists were,0,0,23,0.0
21136,728,score,11,0,0,24,0.0
21137,728,absAssess1,14,0,0,25,0.0
21138,728,relAssess1,65,0,0,26,0.0
21139,728,diffOther1,3,0,0,27,0.0
21140,728,diffSelf1,3,0,0,28,0.0
21141,729,absAssess0,16,0,0,0,0.0
21142,729,relAssess0,80,0,0,1,0.0
21143,729,diffOther0,4,0,0,2,0.0
21144,729,diffSelf0,2,0,0,3,0.0
21145,729,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
21146,729,Q2,man and had found,0,0,5,0.0
21147,729,Q3,"poetry, and other arts, is",0,0,6,0.0
21148,729,Q4,it difficult to choose,0,0,7,0.0
21149,729,Q5,accepting responsibility for one's own decisions.,0,0,8,0.0
21150,729,Q6,are native to shores,0,0,9,0.0
21151,729,Q7,than a long period of continuous study.,0,0,10,0.0
21152,729,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21153,729,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
21154,729,Q10,and finally succeeded,0,0,13,0.0
21155,729,Q11,had laid on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21156,729,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated at",0,0,15,0.0
21157,729,Q13,the city council designated him,0,0,16,0.0
21158,729,Q14,"""Bob, have you checked with our office in Canton, Ohio, to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21159,729,Q15,If the room was brighter,0,0,18,0.0
21160,729,Q16,two students due to the use of their notes.,0,0,19,0.0
21161,729,Q17,through which exchange of gas occurs,0,0,20,0.0
21162,729,Q18,who tends to resist any attempt at,0,0,21,0.0
21163,729,Q19,The amount of water in living cells varies,0,0,22,0.0
21164,729,Q20,The belief of ancient scientists were,0,0,23,0.0
21165,729,score,7,0,0,24,0.0
21166,729,absAssess1,14,0,0,25,0.0
21167,729,relAssess1,61,0,0,26,0.0
21168,729,diffOther1,5,0,0,27,0.0
21169,729,diffSelf1,5,0,0,28,0.0
21170,730,absAssess0,15,0,0,0,0.0
21171,730,relAssess0,50,0,0,1,0.0
21172,730,diffOther0,5,0,0,2,0.0
21173,730,diffSelf0,3,0,0,3,0.0
21174,730,Q1,he or she is expected to master the printed form of language.,0,0,4,0.0
21175,730,Q2,man and there he was able to find,0,0,5,0.0
21176,730,Q3,poetry along with all the other arts is,0,0,6,0.0
21177,730,Q4,choosing difficult when selecting,0,0,7,0.0
21178,730,Q5,accepting responsibility and making one's own decisions.,0,0,8,0.0
21179,730,Q6,are native to shores,0,0,9,0.0
21180,730,Q7,than a long period of continuous study.,0,0,10,0.0
21181,730,Q8,those in Crime and Punishment exhibit,0,0,11,0.0
21182,730,Q9,portrays the feelings of many Spaniards,0,0,12,0.0
21183,730,Q10,and finally succeeded,0,0,13,0.0
21184,730,Q11,had lain on the hay beside its mother and had begun to nurse as soon as the boy had set,0,0,14,0.0
21185,730,Q12,"whether lying alone in the crib or enjoying the company of adults, is constantly fascinated at",0,0,15,0.0
21186,730,Q13,the city council designated him,0,0,16,0.0
21187,730,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,0.0
21188,730,Q15,If the room would have been brighter,0,0,18,0.0
21189,730,Q16,two students because they used notes anyway.,0,0,19,0.0
21190,730,Q17,through which gas is exchanged,0,0,20,0.0
21191,730,Q18,who tends to resist any attempt at,0,0,21,0.0
21192,730,Q19,The amount of water in living cells varies,0,0,22,0.0
21193,730,Q20,The belief of ancient scientists were,0,0,23,0.0
21194,730,score,7,0,0,24,0.0
21195,730,absAssess1,10,0,0,25,0.0
21196,730,relAssess1,50,0,0,26,0.0
21197,730,diffOther1,5,0,0,27,0.0
21198,730,diffSelf1,4,0,0,28,0.0
21199,731,absAssess0,15,0,0,0,1.0
21200,731,relAssess0,64,0,0,1,1.0
21201,731,diffOther0,6,0,0,2,1.0
21202,731,diffSelf0,5,0,0,3,1.0
21203,731,Q1,he or she is expected to master the printed form of language.,0,0,4,1.0
21204,731,Q2,man and found,0,0,5,1.0
21205,731,Q3,"poetry, along with all the other arts, is",0,0,6,1.0
21206,731,Q4,it difficult to choose,0,0,7,1.0
21207,731,Q5,to accept responsibility for one's own decisions.,0,0,8,1.0
21208,731,Q6,are native to shores,0,0,9,1.0
21209,731,Q7,"than studying for a long, continuous period.",0,0,10,1.0
21210,731,Q8,those in Crime and Punishment exhibit,0,0,11,1.0
21211,731,Q9,portrayal of the feelings of many Spaniards,0,0,12,1.0
21212,731,Q10,and finally succeeded,0,0,13,1.0
21213,731,Q11,had lain on the hay besides its mother and had begun to nurse as soon as the boy had set,0,0,14,1.0
21214,731,Q12,"whether lying alone in the crib or enjoying the company of adults, is consistently fascinated by",0,0,15,1.0
21215,731,Q13,he was designated by the city council,0,0,16,1.0
21216,731,Q14,"""Bob, have you checked with our office in Canton, Ohio to see if it stocks slate, flagstone, and feather rock?""",0,0,17,1.0
21217,731,Q15,If the room had been brighter,0,0,18,1.0
